A,Ca,Ce,D,I,V,class,project
0.17,1.0,12.0,0.1,0.92,1.0,org.apache.commons.math3.ode.nonstiff.EulerStepInterpolator,math
0.17,1.0,12.0,0.1,0.92,1.0,org.apache.commons.math3.ode.nonstiff.GillIntegrator,math
0.17,1.0,12.0,0.1,0.92,1.0,org.apache.commons.math3.ode.nonstiff.GillStepInterpolator,math
0.17,1.0,12.0,0.1,0.92,1.0,org.apache.commons.math3.ode.nonstiff.GraggBulirschStoerIntegrator,math
0.17,1.0,12.0,0.1,0.92,1.0,org.apache.commons.math3.ode.nonstiff.GraggBulirschStoerStepInterpolator,math
0.17,1.0,12.0,0.1,0.92,1.0,org.apache.commons.math3.ode.nonstiff.HighamHall54Integrator,math
0.17,1.0,12.0,0.1,0.92,1.0,org.apache.commons.math3.ode.nonstiff.HighamHall54StepInterpolator,math
0.17,1.0,12.0,0.1,0.92,1.0,org.apache.commons.math3.ode.nonstiff.LutherIntegrator,math
0.17,1.0,12.0,0.1,0.92,1.0,org.apache.commons.math3.ode.nonstiff.LutherStepInterpolator,math
0.17,1.0,12.0,0.1,0.92,1.0,org.apache.commons.math3.ode.nonstiff.MidpointIntegrator,math
0.17,1.0,12.0,0.1,0.92,1.0,org.apache.commons.math3.ode.nonstiff.MidpointStepInterpolator,math
0.17,1.0,12.0,0.1,0.92,1.0,org.apache.commons.math3.ode.nonstiff.ThreeEighthesIntegrator,math
0.17,1.0,12.0,0.1,0.92,1.0,org.apache.commons.math3.ode.nonstiff.ThreeEighthesStepInterpolator,math
0.36,3.0,7.0,0.06,0.7,1.0,org.apache.commons.math3.ode.sampling.AbstractStepInterpolator,math
0.36,3.0,7.0,0.06,0.7,1.0,org.apache.commons.math3.ode.sampling.FixedStepHandler,math
0.36,3.0,7.0,0.06,0.7,1.0,org.apache.commons.math3.ode.sampling.StepHandler,math
0.36,3.0,7.0,0.06,0.7,1.0,org.apache.commons.math3.ode.sampling.StepInterpolator,math
0.36,3.0,7.0,0.06,0.7,1.0,org.apache.commons.math3.ode.sampling.DummyStepHandler,math
0.36,3.0,7.0,0.06,0.7,1.0,org.apache.commons.math3.ode.sampling.DummyStepHandler$1,math
0.36,3.0,7.0,0.06,0.7,1.0,org.apache.commons.math3.ode.sampling.DummyStepHandler$LazyHolder,math
0.36,3.0,7.0,0.06,0.7,1.0,org.apache.commons.math3.ode.sampling.NordsieckStepInterpolator,math
0.36,3.0,7.0,0.06,0.7,1.0,org.apache.commons.math3.ode.sampling.StepNormalizer,math
0.36,3.0,7.0,0.06,0.7,1.0,org.apache.commons.math3.ode.sampling.StepNormalizerBounds,math
0.36,3.0,7.0,0.06,0.7,1.0,org.apache.commons.math3.ode.sampling.StepNormalizerMode,math
0.32,10.0,6.0,0.31,0.38,1.0,org.apache.commons.math3.optim.AbstractConvergenceChecker,math
0.32,10.0,6.0,0.31,0.38,1.0,org.apache.commons.math3.optim.AbstractOptimizationProblem,math
0.32,10.0,6.0,0.31,0.38,1.0,org.apache.commons.math3.optim.BaseMultiStartMultivariateOptimizer,math
0.32,10.0,6.0,0.31,0.38,1.0,org.apache.commons.math3.optim.BaseMultivariateOptimizer,math
0.32,10.0,6.0,0.31,0.38,1.0,org.apache.commons.math3.optim.BaseOptimizer,math
0.32,10.0,6.0,0.31,0.38,1.0,org.apache.commons.math3.optim.ConvergenceChecker,math
0.32,10.0,6.0,0.31,0.38,1.0,org.apache.commons.math3.optim.OptimizationData,math
0.32,10.0,6.0,0.31,0.38,1.0,org.apache.commons.math3.optim.OptimizationProblem,math
0.32,10.0,6.0,0.31,0.38,1.0,org.apache.commons.math3.optim.AbstractOptimizationProblem$1,math
0.32,10.0,6.0,0.31,0.38,1.0,org.apache.commons.math3.optim.AbstractOptimizationProblem$MaxEvalCallback,math
0.32,10.0,6.0,0.31,0.38,1.0,org.apache.commons.math3.optim.AbstractOptimizationProblem$MaxIterCallback,math
0.32,10.0,6.0,0.31,0.38,1.0,org.apache.commons.math3.optim.BaseOptimizer$1,math
0.32,10.0,6.0,0.31,0.38,1.0,org.apache.commons.math3.optim.BaseOptimizer$MaxEvalCallback,math
0.32,10.0,6.0,0.31,0.38,1.0,org.apache.commons.math3.optim.BaseOptimizer$MaxIterCallback,math
0.32,10.0,6.0,0.31,0.38,1.0,org.apache.commons.math3.optim.InitialGuess,math
0.32,10.0,6.0,0.31,0.38,1.0,org.apache.commons.math3.optim.MaxEval,math
0.32,10.0,6.0,0.31,0.38,1.0,org.apache.commons.math3.optim.MaxIter,math
0.32,10.0,6.0,0.31,0.38,1.0,org.apache.commons.math3.optim.PointValuePair,math
0.32,10.0,6.0,0.31,0.38,1.0,org.apache.commons.math3.optim.PointValuePair$DataTransferObject,math
0.32,10.0,6.0,0.31,0.38,1.0,org.apache.commons.math3.optim.PointVectorValuePair,math
0.32,10.0,6.0,0.31,0.38,1.0,org.apache.commons.math3.optim.PointVectorValuePair$DataTransferObject,math
0.32,10.0,6.0,0.31,0.38,1.0,org.apache.commons.math3.optim.SimpleBounds,math
0.32,10.0,6.0,0.31,0.38,1.0,org.apache.commons.math3.optim.SimplePointChecker,math
0.32,10.0,6.0,0.31,0.38,1.0,org.apache.commons.math3.optim.SimpleValueChecker,math
0.32,10.0,6.0,0.31,0.38,1.0,org.apache.commons.math3.optim.SimpleVectorValueChecker,math
0.08,0.0,10.0,0.08,1.0,1.0,org.apache.commons.math3.optim.linear.LinearOptimizer,math
0.08,0.0,10.0,0.08,1.0,1.0,org.apache.commons.math3.optim.linear.LinearConstraint,math
0.08,0.0,10.0,0.08,1.0,1.0,org.apache.commons.math3.optim.linear.LinearConstraintSet,math
0.08,0.0,10.0,0.08,1.0,1.0,org.apache.commons.math3.optim.linear.LinearObjectiveFunction,math
0.08,0.0,10.0,0.08,1.0,1.0,org.apache.commons.math3.optim.linear.NoFeasibleSolutionException,math
0.08,0.0,10.0,0.08,1.0,1.0,org.apache.commons.math3.optim.linear.NonNegativeConstraint,math
0.08,0.0,10.0,0.08,1.0,1.0,org.apache.commons.math3.optim.linear.PivotSelectionRule,math
0.08,0.0,10.0,0.08,1.0,1.0,org.apache.commons.math3.optim.linear.Relationship,math
0.08,0.0,10.0,0.08,1.0,1.0,org.apache.commons.math3.optim.linear.Relationship$1,math
0.08,0.0,10.0,0.08,1.0,1.0,org.apache.commons.math3.optim.linear.SimplexSolver,math
0.08,0.0,10.0,0.08,1.0,1.0,org.apache.commons.math3.optim.linear.SimplexTableau,math
0.08,0.0,10.0,0.08,1.0,1.0,org.apache.commons.math3.optim.linear.SolutionCallback,math
0.08,0.0,10.0,0.08,1.0,1.0,org.apache.commons.math3.optim.linear.UnboundedSolutionException,math
0.17,4.0,10.0,0.12,0.71,1.0,org.apache.commons.math3.optim.nonlinear.scalar.GradientMultivariateOptimizer,math
0.17,4.0,10.0,0.12,0.71,1.0,org.apache.commons.math3.optim.nonlinear.scalar.MultivariateFunctionMappingAdapter$Mapper,math
0.17,4.0,10.0,0.12,0.71,1.0,org.apache.commons.math3.optim.nonlinear.scalar.MultivariateOptimizer,math
0.17,4.0,10.0,0.12,0.71,1.0,org.apache.commons.math3.optim.nonlinear.scalar.GoalType,math
0.17,4.0,10.0,0.12,0.71,1.0,org.apache.commons.math3.optim.nonlinear.scalar.LeastSquaresConverter,math
0.17,4.0,10.0,0.12,0.71,1.0,org.apache.commons.math3.optim.nonlinear.scalar.LineSearch,math
0.17,4.0,10.0,0.12,0.71,1.0,org.apache.commons.math3.optim.nonlinear.scalar.LineSearch$1,math
0.17,4.0,10.0,0.12,0.71,1.0,org.apache.commons.math3.optim.nonlinear.scalar.MultiStartMultivariateOptimizer,math
0.17,4.0,10.0,0.12,0.71,1.0,org.apache.commons.math3.optim.nonlinear.scalar.MultiStartMultivariateOptimizer$1,math
0.17,4.0,10.0,0.12,0.71,1.0,org.apache.commons.math3.optim.nonlinear.scalar.MultivariateFunctionMappingAdapter,math
0.17,4.0,10.0,0.12,0.71,1.0,org.apache.commons.math3.optim.nonlinear.scalar.MultivariateFunctionMappingAdapter$1,math
0.17,4.0,10.0,0.12,0.71,1.0,org.apache.commons.math3.optim.nonlinear.scalar.MultivariateFunctionMappingAdapter$LowerBoundMapper,math
0.17,4.0,10.0,0.12,0.71,1.0,org.apache.commons.math3.optim.nonlinear.scalar.MultivariateFunctionMappingAdapter$LowerUpperBoundMapper,math
0.17,4.0,10.0,0.12,0.71,1.0,org.apache.commons.math3.optim.nonlinear.scalar.MultivariateFunctionMappingAdapter$NoBoundsMapper,math
0.17,4.0,10.0,0.12,0.71,1.0,org.apache.commons.math3.optim.nonlinear.scalar.MultivariateFunctionMappingAdapter$UpperBoundMapper,math
0.17,4.0,10.0,0.12,0.71,1.0,org.apache.commons.math3.optim.nonlinear.scalar.MultivariateFunctionPenaltyAdapter,math
0.17,4.0,10.0,0.12,0.71,1.0,org.apache.commons.math3.optim.nonlinear.scalar.ObjectiveFunction,math
0.17,4.0,10.0,0.12,0.71,1.0,org.apache.commons.math3.optim.nonlinear.scalar.ObjectiveFunctionGradient,math
0.17,0.0,7.0,0.17,1.0,1.0,org.apache.commons.math3.optim.nonlinear.scalar.gradient.Preconditioner,math
0.17,0.0,7.0,0.17,1.0,1.0,org.apache.commons.math3.optim.nonlinear.scalar.gradient.NonLinearConjugateGradientOptimizer,math
0.17,0.0,7.0,0.17,1.0,1.0,org.apache.commons.math3.optim.nonlinear.scalar.gradient.NonLinearConjugateGradientOptimizer$1,math
0.17,0.0,7.0,0.17,1.0,1.0,org.apache.commons.math3.optim.nonlinear.scalar.gradient.NonLinearConjugateGradientOptimizer$BracketingStep,math
0.17,0.0,7.0,0.17,1.0,1.0,org.apache.commons.math3.optim.nonlinear.scalar.gradient.NonLinearConjugateGradientOptimizer$Formula,math
0.17,0.0,7.0,0.17,1.0,1.0,org.apache.commons.math3.optim.nonlinear.scalar.gradient.NonLinearConjugateGradientOptimizer$IdentityPreconditioner,math
0.07,0.0,11.0,0.07,1.0,1.0,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.AbstractSimplex,math
0.07,0.0,11.0,0.07,1.0,1.0,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.BOBYQAOptimizer,math
0.07,0.0,11.0,0.07,1.0,1.0,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.BOBYQAOptimizer$PathIsExploredException,math
0.07,0.0,11.0,0.07,1.0,1.0,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer,math
0.07,0.0,11.0,0.07,1.0,1.0,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer$DoubleIndex,math
0.07,0.0,11.0,0.07,1.0,1.0,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer$FitnessFunction,math
0.07,0.0,11.0,0.07,1.0,1.0,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer$PopulationSize,math
0.07,0.0,11.0,0.07,1.0,1.0,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer$Sigma,math
0.07,0.0,11.0,0.07,1.0,1.0,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizer$ValuePenaltyPair,math
0.07,0.0,11.0,0.07,1.0,1.0,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.MultiDirectionalSimplex,math
0.07,0.0,11.0,0.07,1.0,1.0,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.NelderMeadSimplex,math
0.07,0.0,11.0,0.07,1.0,1.0,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.PowellOptimizer,math
0.07,0.0,11.0,0.07,1.0,1.0,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizer,math
0.07,0.0,11.0,0.07,1.0,1.0,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizer$1,math
0.07,0.0,11.0,0.07,1.0,1.0,org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizer$2,math
0.25,2.0,7.0,0.03,0.78,1.0,org.apache.commons.math3.optim.nonlinear.vector.JacobianMultivariateVectorOptimizer,math
0.25,2.0,7.0,0.03,0.78,1.0,org.apache.commons.math3.optim.nonlinear.vector.MultivariateVectorOptimizer,math
0.25,2.0,7.0,0.03,0.78,1.0,org.apache.commons.math3.optim.nonlinear.vector.ModelFunction,math
0.25,2.0,7.0,0.03,0.78,1.0,org.apache.commons.math3.optim.nonlinear.vector.ModelFunctionJacobian,math
0.25,2.0,7.0,0.03,0.78,1.0,org.apache.commons.math3.optim.nonlinear.vector.MultiStartMultivariateVectorOptimizer,math
0.25,2.0,7.0,0.03,0.78,1.0,org.apache.commons.math3.optim.nonlinear.vector.MultiStartMultivariateVectorOptimizer$1,math
0.25,2.0,7.0,0.03,0.78,1.0,org.apache.commons.math3.optim.nonlinear.vector.Target,math
0.25,2.0,7.0,0.03,0.78,1.0,org.apache.commons.math3.optim.nonlinear.vector.Weight,math
0.33,1.0,8.0,0.22,0.89,1.0,org.apache.commons.math3.optim.nonlinear.vector.jacobian.AbstractLeastSquaresOptimizer,math
0.33,1.0,8.0,0.22,0.89,1.0,org.apache.commons.math3.optim.nonlinear.vector.jacobian.GaussNewtonOptimizer,math
0.33,1.0,8.0,0.22,0.89,1.0,org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizer,math
0.11,3.0,10.0,0.12,0.77,1.0,org.apache.commons.math3.optim.univariate.UnivariateOptimizer,math
0.11,3.0,10.0,0.12,0.77,1.0,org.apache.commons.math3.optim.univariate.BracketFinder,math
0.11,3.0,10.0,0.12,0.77,1.0,org.apache.commons.math3.optim.univariate.BrentOptimizer,math
0.11,3.0,10.0,0.12,0.77,1.0,org.apache.commons.math3.optim.univariate.MultiStartUnivariateOptimizer,math
0.11,3.0,10.0,0.12,0.77,1.0,org.apache.commons.math3.optim.univariate.MultiStartUnivariateOptimizer$1,math
0.11,3.0,10.0,0.12,0.77,1.0,org.apache.commons.math3.optim.univariate.SearchInterval,math
0.11,3.0,10.0,0.12,0.77,1.0,org.apache.commons.math3.optim.univariate.SimpleUnivariateValueChecker,math
0.11,3.0,10.0,0.12,0.77,1.0,org.apache.commons.math3.optim.univariate.UnivariateObjectiveFunction,math
0.11,3.0,10.0,0.12,0.77,1.0,org.apache.commons.math3.optim.univariate.UnivariatePointValuePair,math
0.35,5.0,9.0,0.0,0.64,1.0,org.apache.commons.math3.optimization.AbstractConvergenceChecker,math
0.35,5.0,9.0,0.0,0.64,1.0,org.apache.commons.math3.optimization.BaseMultivariateOptimizer,math
0.35,5.0,9.0,0.0,0.64,1.0,org.apache.commons.math3.optimization.BaseMultivariateSimpleBoundsOptimizer,math
0.35,5.0,9.0,0.0,0.64,1.0,org.apache.commons.math3.optimization.BaseMultivariateVectorOptimizer,math
0.35,5.0,9.0,0.0,0.64,1.0,org.apache.commons.math3.optimization.BaseOptimizer,math
0.35,5.0,9.0,0.0,0.64,1.0,org.apache.commons.math3.optimization.ConvergenceChecker,math
0.35,5.0,9.0,0.0,0.64,1.0,org.apache.commons.math3.optimization.DifferentiableMultivariateOptimizer,math
0.35,5.0,9.0,0.0,0.64,1.0,org.apache.commons.math3.optimization.DifferentiableMultivariateVectorOptimizer,math
0.35,5.0,9.0,0.0,0.64,1.0,org.apache.commons.math3.optimization.MultivariateDifferentiableOptimizer,math
0.35,5.0,9.0,0.0,0.64,1.0,org.apache.commons.math3.optimization.MultivariateDifferentiableVectorOptimizer,math
0.35,5.0,9.0,0.0,0.64,1.0,org.apache.commons.math3.optimization.MultivariateOptimizer,math
0.35,5.0,9.0,0.0,0.64,1.0,org.apache.commons.math3.optimization.OptimizationData,math
0.35,5.0,9.0,0.0,0.64,1.0,org.apache.commons.math3.optimization.BaseMultivariateMultiStartOptimizer,math
0.35,5.0,9.0,0.0,0.64,1.0,org.apache.commons.math3.optimization.BaseMultivariateMultiStartOptimizer$1,math
0.35,5.0,9.0,0.0,0.64,1.0,org.apache.commons.math3.optimization.BaseMultivariateVectorMultiStartOptimizer,math
0.35,5.0,9.0,0.0,0.64,1.0,org.apache.commons.math3.optimization.BaseMultivariateVectorMultiStartOptimizer$1,math
0.35,5.0,9.0,0.0,0.64,1.0,org.apache.commons.math3.optimization.DifferentiableMultivariateMultiStartOptimizer,math
0.35,5.0,9.0,0.0,0.64,1.0,org.apache.commons.math3.optimization.DifferentiableMultivariateVectorMultiStartOptimizer,math
0.35,5.0,9.0,0.0,0.64,1.0,org.apache.commons.math3.optimization.GoalType,math
0.35,5.0,9.0,0.0,0.64,1.0,org.apache.commons.math3.optimization.InitialGuess,math
0.35,5.0,9.0,0.0,0.64,1.0,org.apache.commons.math3.optimization.LeastSquaresConverter,math
0.35,5.0,9.0,0.0,0.64,1.0,org.apache.commons.math3.optimization.MultivariateDifferentiableMultiStartOptimizer,math
0.35,5.0,9.0,0.0,0.64,1.0,org.apache.commons.math3.optimization.MultivariateDifferentiableVectorMultiStartOptimizer,math
0.35,5.0,9.0,0.0,0.64,1.0,org.apache.commons.math3.optimization.MultivariateMultiStartOptimizer,math
0.35,5.0,9.0,0.0,0.64,1.0,org.apache.commons.math3.optimization.PointValuePair,math
0.35,5.0,9.0,0.0,0.64,1.0,org.apache.commons.math3.optimization.PointValuePair$DataTransferObject,math
0.35,5.0,9.0,0.0,0.64,1.0,org.apache.commons.math3.optimization.PointVectorValuePair,math
0.35,5.0,9.0,0.0,0.64,1.0,org.apache.commons.math3.optimization.PointVectorValuePair$DataTransferObject,math
0.35,5.0,9.0,0.0,0.64,1.0,org.apache.commons.math3.optimization.SimpleBounds,math
0.35,5.0,9.0,0.0,0.64,1.0,org.apache.commons.math3.optimization.SimplePointChecker,math
0.35,5.0,9.0,0.0,0.64,1.0,org.apache.commons.math3.optimization.SimpleValueChecker,math
0.35,5.0,9.0,0.0,0.64,1.0,org.apache.commons.math3.optimization.SimpleVectorValueChecker,math
0.35,5.0,9.0,0.0,0.64,1.0,org.apache.commons.math3.optimization.Target,math
0.35,5.0,9.0,0.0,0.64,1.0,org.apache.commons.math3.optimization.Weight,math
0.19,1.0,11.0,0.11,0.92,1.0,org.apache.commons.math3.optimization.direct.AbstractSimplex,math
0.19,1.0,11.0,0.11,0.92,1.0,org.apache.commons.math3.optimization.direct.BaseAbstractMultivariateOptimizer,math
0.19,1.0,11.0,0.11,0.92,1.0,org.apache.commons.math3.optimization.direct.BaseAbstractMultivariateSimpleBoundsOptimizer,math
0.19,1.0,11.0,0.11,0.92,1.0,org.apache.commons.math3.optimization.direct.BaseAbstractMultivariateVectorOptimizer,math
0.19,1.0,11.0,0.11,0.92,1.0,org.apache.commons.math3.optimization.direct.MultivariateFunctionMappingAdapter$Mapper,math
0.19,1.0,11.0,0.11,0.92,1.0,org.apache.commons.math3.optimization.direct.BOBYQAOptimizer,math
0.19,1.0,11.0,0.11,0.92,1.0,org.apache.commons.math3.optimization.direct.BOBYQAOptimizer$PathIsExploredException,math
0.19,1.0,11.0,0.11,0.92,1.0,org.apache.commons.math3.optimization.direct.CMAESOptimizer,math
0.19,1.0,11.0,0.11,0.92,1.0,org.apache.commons.math3.optimization.direct.CMAESOptimizer$DoubleIndex,math
0.19,1.0,11.0,0.11,0.92,1.0,org.apache.commons.math3.optimization.direct.CMAESOptimizer$FitnessFunction,math
0.19,1.0,11.0,0.11,0.92,1.0,org.apache.commons.math3.optimization.direct.CMAESOptimizer$PopulationSize,math
0.19,1.0,11.0,0.11,0.92,1.0,org.apache.commons.math3.optimization.direct.CMAESOptimizer$Sigma,math
0.19,1.0,11.0,0.11,0.92,1.0,org.apache.commons.math3.optimization.direct.MultiDirectionalSimplex,math
0.19,1.0,11.0,0.11,0.92,1.0,org.apache.commons.math3.optimization.direct.MultivariateFunctionMappingAdapter,math
0.19,1.0,11.0,0.11,0.92,1.0,org.apache.commons.math3.optimization.direct.MultivariateFunctionMappingAdapter$LowerBoundMapper,math
0.19,1.0,11.0,0.11,0.92,1.0,org.apache.commons.math3.optimization.direct.MultivariateFunctionMappingAdapter$LowerUpperBoundMapper,math
0.19,1.0,11.0,0.11,0.92,1.0,org.apache.commons.math3.optimization.direct.MultivariateFunctionMappingAdapter$NoBoundsMapper,math
0.19,1.0,11.0,0.11,0.92,1.0,org.apache.commons.math3.optimization.direct.MultivariateFunctionMappingAdapter$UpperBoundMapper,math
0.19,1.0,11.0,0.11,0.92,1.0,org.apache.commons.math3.optimization.direct.MultivariateFunctionPenaltyAdapter,math
0.19,1.0,11.0,0.11,0.92,1.0,org.apache.commons.math3.optimization.direct.NelderMeadSimplex,math
0.19,1.0,11.0,0.11,0.92,1.0,org.apache.commons.math3.optimization.direct.PowellOptimizer,math
0.19,1.0,11.0,0.11,0.92,1.0,org.apache.commons.math3.optimization.direct.PowellOptimizer$LineSearch,math
0.19,1.0,11.0,0.11,0.92,1.0,org.apache.commons.math3.optimization.direct.PowellOptimizer$LineSearch$1,math
0.19,1.0,11.0,0.11,0.92,1.0,org.apache.commons.math3.optimization.direct.SimplexOptimizer,math
0.19,1.0,11.0,0.11,0.92,1.0,org.apache.commons.math3.optimization.direct.SimplexOptimizer$1,math
0.19,1.0,11.0,0.11,0.92,1.0,org.apache.commons.math3.optimization.direct.SimplexOptimizer$2,math
0.0,0.0,11.0,0.0,1.0,1.0,org.apache.commons.math3.optimization.fitting.CurveFitter,math
0.0,0.0,11.0,0.0,1.0,1.0,org.apache.commons.math3.optimization.fitting.CurveFitter$OldTheoreticalValuesFunction,math
0.0,0.0,11.0,0.0,1.0,1.0,org.apache.commons.math3.optimization.fitting.CurveFitter$OldTheoreticalValuesFunction$1,math
0.0,0.0,11.0,0.0,1.0,1.0,org.apache.commons.math3.optimization.fitting.CurveFitter$TheoreticalValuesFunction,math
0.0,0.0,11.0,0.0,1.0,1.0,org.apache.commons.math3.optimization.fitting.GaussianFitter,math
0.0,0.0,11.0,0.0,1.0,1.0,org.apache.commons.math3.optimization.fitting.GaussianFitter$1,math
0.0,0.0,11.0,0.0,1.0,1.0,org.apache.commons.math3.optimization.fitting.GaussianFitter$ParameterGuesser,math
0.0,0.0,11.0,0.0,1.0,1.0,org.apache.commons.math3.optimization.fitting.GaussianFitter$ParameterGuesser$1,math
0.0,0.0,11.0,0.0,1.0,1.0,org.apache.commons.math3.optimization.fitting.HarmonicFitter,math
0.0,0.0,11.0,0.0,1.0,1.0,org.apache.commons.math3.optimization.fitting.HarmonicFitter$ParameterGuesser,math
0.0,0.0,11.0,0.0,1.0,1.0,org.apache.commons.math3.optimization.fitting.PolynomialFitter,math
0.0,0.0,11.0,0.0,1.0,1.0,org.apache.commons.math3.optimization.fitting.WeightedObservedPoint,math
0.4,0.0,11.0,0.4,1.0,1.0,org.apache.commons.math3.optimization.general.AbstractDifferentiableOptimizer,math
0.4,0.0,11.0,0.4,1.0,1.0,org.apache.commons.math3.optimization.general.AbstractLeastSquaresOptimizer,math
0.4,0.0,11.0,0.4,1.0,1.0,org.apache.commons.math3.optimization.general.AbstractScalarDifferentiableOptimizer,math
0.4,0.0,11.0,0.4,1.0,1.0,org.apache.commons.math3.optimization.general.Preconditioner,math
0.4,0.0,11.0,0.4,1.0,1.0,org.apache.commons.math3.optimization.general.ConjugateGradientFormula,math
0.4,0.0,11.0,0.4,1.0,1.0,org.apache.commons.math3.optimization.general.GaussNewtonOptimizer,math
0.4,0.0,11.0,0.4,1.0,1.0,org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizer,math
0.4,0.0,11.0,0.4,1.0,1.0,org.apache.commons.math3.optimization.general.NonLinearConjugateGradientOptimizer,math
0.4,0.0,11.0,0.4,1.0,1.0,org.apache.commons.math3.optimization.general.NonLinearConjugateGradientOptimizer$IdentityPreconditioner,math
0.4,0.0,11.0,0.4,1.0,1.0,org.apache.commons.math3.optimization.general.NonLinearConjugateGradientOptimizer$LineSearchFunction,math
0.2,0.0,8.0,0.2,1.0,1.0,org.apache.commons.math3.optimization.linear.AbstractLinearOptimizer,math
0.2,0.0,8.0,0.2,1.0,1.0,org.apache.commons.math3.optimization.linear.LinearOptimizer,math
0.2,0.0,8.0,0.2,1.0,1.0,org.apache.commons.math3.optimization.linear.LinearConstraint,math
0.2,0.0,8.0,0.2,1.0,1.0,org.apache.commons.math3.optimization.linear.LinearObjectiveFunction,math
0.2,0.0,8.0,0.2,1.0,1.0,org.apache.commons.math3.optimization.linear.NoFeasibleSolutionException,math
0.2,0.0,8.0,0.2,1.0,1.0,org.apache.commons.math3.optimization.linear.Relationship,math
0.2,0.0,8.0,0.2,1.0,1.0,org.apache.commons.math3.optimization.linear.Relationship$1,math
0.2,0.0,8.0,0.2,1.0,1.0,org.apache.commons.math3.optimization.linear.SimplexSolver,math
0.2,0.0,8.0,0.2,1.0,1.0,org.apache.commons.math3.optimization.linear.SimplexTableau,math
0.2,0.0,8.0,0.2,1.0,1.0,org.apache.commons.math3.optimization.linear.UnboundedSolutionException,math
0.33,1.0,9.0,0.23,0.9,1.0,org.apache.commons.math3.optimization.univariate.BaseAbstractUnivariateOptimizer,math
0.33,1.0,9.0,0.23,0.9,1.0,org.apache.commons.math3.optimization.univariate.BaseUnivariateOptimizer,math
0.33,1.0,9.0,0.23,0.9,1.0,org.apache.commons.math3.optimization.univariate.UnivariateOptimizer,math
0.33,1.0,9.0,0.23,0.9,1.0,org.apache.commons.math3.optimization.univariate.BracketFinder,math
0.33,1.0,9.0,0.23,0.9,1.0,org.apache.commons.math3.optimization.univariate.BrentOptimizer,math
0.33,1.0,9.0,0.23,0.9,1.0,org.apache.commons.math3.optimization.univariate.SimpleUnivariateValueChecker,math
0.33,1.0,9.0,0.23,0.9,1.0,org.apache.commons.math3.optimization.univariate.UnivariateMultiStartOptimizer,math
0.33,1.0,9.0,0.23,0.9,1.0,org.apache.commons.math3.optimization.univariate.UnivariateMultiStartOptimizer$1,math
0.33,1.0,9.0,0.23,0.9,1.0,org.apache.commons.math3.optimization.univariate.UnivariatePointValuePair,math
0.0,0.0,6.0,0.0,1.0,1.0,org.apache.commons.math3.primes.PollardRho,math
0.0,0.0,6.0,0.0,1.0,1.0,org.apache.commons.math3.primes.Primes,math
0.0,0.0,6.0,0.0,1.0,1.0,org.apache.commons.math3.primes.SmallPrimes,math
0.22,16.0,12.0,0.35,0.43,1.0,org.apache.commons.math3.random.AbstractRandomGenerator,math
0.22,16.0,12.0,0.35,0.43,1.0,org.apache.commons.math3.random.AbstractWell,math
0.22,16.0,12.0,0.35,0.43,1.0,org.apache.commons.math3.random.BitsStreamGenerator,math
0.22,16.0,12.0,0.35,0.43,1.0,org.apache.commons.math3.random.EmpiricalDistribution$DataAdapter,math
0.22,16.0,12.0,0.35,0.43,1.0,org.apache.commons.math3.random.NormalizedRandomGenerator,math
0.22,16.0,12.0,0.35,0.43,1.0,org.apache.commons.math3.random.RandomData,math
0.22,16.0,12.0,0.35,0.43,1.0,org.apache.commons.math3.random.RandomGenerator,math
0.22,16.0,12.0,0.35,0.43,1.0,org.apache.commons.math3.random.RandomVectorGenerator,math
0.22,16.0,12.0,0.35,0.43,1.0,org.apache.commons.math3.random.CorrelatedRandomVectorGenerator,math
0.22,16.0,12.0,0.35,0.43,1.0,org.apache.commons.math3.random.EmpiricalDistribution,math
0.22,16.0,12.0,0.35,0.43,1.0,org.apache.commons.math3.random.EmpiricalDistribution$1,math
0.22,16.0,12.0,0.35,0.43,1.0,org.apache.commons.math3.random.EmpiricalDistribution$ArrayDataAdapter,math
0.22,16.0,12.0,0.35,0.43,1.0,org.apache.commons.math3.random.EmpiricalDistribution$StreamDataAdapter,math
0.22,16.0,12.0,0.35,0.43,1.0,org.apache.commons.math3.random.GaussianRandomGenerator,math
