abstract,assert,boolean,break,byte,case,catch,char,class,class-name,const,continue,default,do,double,else,extends,false,final,finally,float,for,goto,if,implements,import,instanceof,int,interface,long,native,new,null,package,private,protected,public,return,short,static,strictfp,super,switch,synchronized,this,throw,throws,transient,true,try,void,volatile,while
0,0,6,0,0,1,0,0,2,org.apache.commons.math3.optim.linear.SimplexTableau,0,0,0,0,15,4,0,0,56,0,0,36,0,33,1,17,1,44,0,1,0,17,5,1,21,24,3,30,0,3,0,0,0,0,12,0,2,1,0,0,10,0,0
0,0,0,0,0,0,0,0,1,org.apache.commons.math3.analysis.function.Multiply,0,0,0,0,2,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,org.apache.commons.math3.linear.RealMatrixChangingVisitor,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,6,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,2,org.apache.commons.math3.stat.descriptive.rank.Median,0,0,0,0,1,0,1,0,4,0,0,4,0,3,1,5,0,0,0,1,0,4,2,1,3,0,6,3,0,2,0,0,0,1,5,0,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2,org.apache.commons.math3.ode.nonstiff.EulerIntegrator,0,0,0,0,1,0,1,0,3,0,0,6,0,0,1,0,0,0,0,0,0,1,0,2,3,0,2,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,org.apache.commons.math3.analysis.differentiation.GradientFunction,0,0,0,0,0,0,0,0,5,0,0,4,0,0,1,1,0,0,0,0,0,4,0,1,1,0,3,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,4,org.apache.commons.math3.optim.PointVectorValuePair,0,0,0,0,0,0,1,0,10,0,0,4,0,1,2,2,0,0,0,2,0,2,6,1,7,0,8,6,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0
0,0,3,0,0,0,0,0,1,org.apache.commons.math3.stat.descriptive.moment.VectorialCovariance,0,0,0,0,2,0,0,0,5,0,0,9,0,10,1,5,1,6,0,3,0,4,0,1,5,0,8,10,0,1,0,0,0,0,3,1,1,0,0,0,2,0,0
0,0,0,0,0,0,0,0,1,org.apache.commons.math3.random.JDKRandomGenerator,0,0,0,0,0,0,1,0,1,0,0,2,0,0,1,1,0,0,0,1,0,0,0,1,1,0,3,0,0,1,0,0,0,0,3,0,0,0,0,0,2,0,0
1,0,0,0,0,0,0,0,6,org.apache.commons.math3.optimization.general.AbstractLeastSquaresOptimizer,0,0,1,0,8,1,1,0,31,0,0,18,0,22,1,23,1,10,0,0,0,21,0,1,5,17,12,17,0,1,0,0,0,0,8,3,0,0,0,0,4,0,2
0,0,1,0,0,0,0,0,4,org.apache.commons.math3.fitting.leastsquares.LevenbergMarquardtOptimizer,0,0,1,0,79,7,0,0,56,0,0,69,0,43,1,10,0,37,0,0,0,33,1,1,18,0,14,18,0,2,0,0,0,0,15,4,1,0,0,0,2,0,1
0,0,0,0,0,0,0,0,1,org.apache.commons.math3.analysis.function.Cbrt,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,6,0,0,0,0,0,0,0,1,0,0,4,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,3,org.apache.commons.math3.fitting.HarmonicFitter,0,0,0,0,39,1,1,0,21,0,0,16,0,13,1,7,0,2,0,0,0,5,0,1,6,0,7,6,1,1,0,0,0,0,6,3,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,org.apache.commons.math3.ode.SecondOrderDifferentialEquations,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,1,org.apache.commons.math3.stat.interval.AgrestiCoullInterval,0,0,0,0,7,0,0,0,7,0,0,3,0,0,1,2,0,1,0,0,0,2,0,1,0,0,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2,org.apache.commons.math3.special.Beta,0,0,0,0,77,15,0,0,35,0,0,11,0,34,0,4,0,4,0,0,0,10,0,1,11,2,8,25,0,13,0,0,0,0,11,8,3,0,0,0,0,0,3
0,0,0,0,0,0,0,0,1,org.apache.commons.math3.exception.MaxCountExceededException,0,0,0,0,0,0,1,0,2,0,0,2,0,0,0,2,0,0,0,1,0,0,0,1,2,0,4,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0
0,0,3,0,0,0,0,0,2,org.apache.commons.math3.ode.nonstiff.AdamsBashforthIntegrator,0,0,0,2,18,0,1,0,31,0,0,18,0,6,1,9,0,4,0,0,0,3,0,1,1,0,4,0,0,1,0,0,0,0,7,0,3,0,0,0,1,0,2
0,0,1,0,0,3,0,0,1,org.apache.commons.math3.ml.clustering.KMeansPlusPlusClusterer,0,0,7,1,12,2,3,0,41,0,0,35,0,29,0,14,0,29,0,0,0,17,1,1,11,0,12,14,0,1,0,0,1,0,10,5,4,0,0,0,0,0,2
0,0,1,0,0,0,0,0,1,org.apache.commons.math3.primes.Primes,0,0,0,1,0,1,0,0,1,1,0,3,0,18,0,3,0,2,0,0,0,2,0,1,1,0,4,11,0,3,0,0,0,0,4,2,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,0,org.apache.commons.math3.optimization.DifferentiableMultivariateVectorOptimizer,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,1,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,org.apache.commons.math3.ode.events.Transformer,0,0,0,0,11,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,1,0,6,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,org.apache.commons.math3.fitting.leastsquares.AbstractEvaluation,0,0,0,0,3,0,0,0,9,0,0,5,0,0,1,7,0,3,0,0,0,3,0,1,1,0,5,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,org.apache.commons.math3.analysis.solvers.UnivariateDifferentiableSolver,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,org.apache.commons.math3.ode.MainStateJacobianProvider,0,0,0,1,0,0,1,0,0,0,0,3,0,2,0,2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0
0,0,0,0,0,0,0,0,2,org.apache.commons.math3.exception.MathArithmeticException,0,0,0,0,0,0,1,0,2,0,0,4,0,0,1,4,0,0,0,1,0,2,0,1,2,0,6,3,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,1,org.apache.commons.math3.analysis.integration.gauss.LegendreRuleFactory,0,0,0,0,17,1,1,0,14,0,0,9,0,4,0,2,0,4,0,0,0,5,0,1,0,1,1,2,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,org.apache.commons.math3.analysis.solvers.PolynomialSolver,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,org.apache.commons.math3.linear.SingularOperatorException,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,2,0,0,0,1,0,1,0,1,1,0,2,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0
0,0,8,0,0,0,0,0,1,org.apache.commons.math3.stat.regression.RegressionResults,0,0,1,0,17,7,0,2,23,0,0,8,0,33,1,5,0,10,0,4,0,7,2,1,16,0,16,28,0,6,0,0,0,0,12,4,3,0,4,0,0,0,0
1,0,0,0,0,0,0,0,1,org.apache.commons.math3.genetics.ListPopulation,0,0,0,0,0,0,0,0,1,0,0,3,0,20,1,10,0,6,0,0,0,13,0,1,2,1,13,7,0,0,0,0,0,0,9,9,6,0,0,0,4,0,0
0,0,1,0,0,0,0,0,3,org.apache.commons.math3.geometry.spherical.twod.Circle,0,0,0,2,11,0,0,0,14,0,0,5,0,1,2,12,0,0,0,0,0,15,0,1,7,0,28,23,0,2,0,0,0,0,3,0,0,0,0,0,2,0,0
2,0,1,0,0,0,0,0,4,org.apache.commons.math3.ode.nonstiff.RungeKuttaStepInterpolator,0,0,0,1,1,3,1,0,10,0,0,12,0,6,0,6,0,4,0,0,0,4,2,1,0,4,5,0,0,0,0,0,0,0,6,2,2,0,0,0,4,0,0
0,0,0,0,0,0,0,0,5,org.apache.commons.math3.linear.HessenbergTransformer,0,0,0,0,8,0,0,0,11,0,0,22,0,8,0,2,0,6,0,0,0,4,0,1,6,0,4,6,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,1,org.apache.commons.math3.genetics.RandomKeyMutation,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,4,1,1,0,0,0,2,0,1,0,0,2,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,org.apache.commons.math3.analysis.function.Floor,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2,org.apache.commons.math3.exception.NullArgumentException,0,0,0,0,0,0,1,0,1,0,0,3,0,0,0,2,0,0,0,1,0,0,0,1,1,0,3,0,0,1,0,0,0,0,4,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,3,org.apache.commons.math3.distribution.fitting.MultivariateNormalMixtureExpectationMaximization,0,0,0,0,9,0,0,0,37,0,0,34,0,25,1,18,1,16,0,0,0,35,0,1,8,0,11,9,0,4,0,0,0,0,12,10,4,0,0,1,2,0,1
1,0,2,0,0,0,0,0,4,org.apache.commons.math3.optim.linear.LinearOptimizer,0,0,1,0,0,0,1,0,0,0,0,4,0,6,0,6,3,0,0,0,0,0,0,1,3,5,2,4,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0
1,0,0,0,0,0,0,3,1,org.apache.commons.math3.fraction.AbstractFormat,0,0,7,1,3,0,1,0,10,0,0,11,0,8,1,7,0,2,0,4,0,4,0,1,3,7,7,7,0,5,0,0,0,0,3,2,0,0,0,0,3,0,1
0,0,0,0,0,0,0,0,1,org.apache.commons.math3.geometry.partitioning.NodesSet,0,0,0,0,0,0,1,0,0,0,0,4,0,3,1,4,0,0,0,0,0,1,0,1,1,0,5,1,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0
0,0,1,0,0,0,0,0,1,org.apache.commons.math3.random.RandomGeneratorFactory,0,0,0,0,2,0,0,0,1,0,1,4,0,1,0,2,0,2,0,4,0,2,0,1,1,0,14,9,0,3,0,0,0,0,3,1,0,0,0,0,4,0,0
0,0,0,0,0,0,0,0,2,org.apache.commons.math3.analysis.function.Logit,0,0,0,0,17,1,0,0,7,0,0,9,0,14,2,10,0,0,0,0,0,6,0,1,4,0,9,6,0,2,0,0,0,0,4,4,6,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,org.apache.commons.math3.fitting.leastsquares.LeastSquaresOptimizer,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,org.apache.commons.math3.random.UnitSphereRandomVectorGenerator,0,0,1,0,3,0,0,0,6,0,0,8,0,0,1,1,0,3,0,0,0,2,0,1,2,0,4,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,org.apache.commons.math3.analysis.function.Tan,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,6,0,0,0,0,0,0,0,1,0,0,4,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,org.apache.commons.math3.geometry.euclidean.twod.DiskGenerator,0,0,0,0,0,3,0,0,15,0,0,2,0,3,1,5,0,0,0,0,0,13,0,1,1,0,2,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
0,0,0,0,0,5,0,0,2,org.apache.commons.math3.analysis.solvers.BracketingNthOrderBrentSolver,0,0,2,2,33,7,1,0,27,0,0,15,0,27,2,8,0,18,0,0,0,9,0,1,7,1,8,16,0,4,0,0,1,0,7,5,6,0,0,4,0,0,2
0,0,1,0,0,0,0,0,0,org.apache.commons.math3.linear.DecompositionSolver,0,0,0,2,0,0,0,0,0,0,0,8,0,12,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4,1,3,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,org.apache.commons.math3.genetics.SelectionPolicy,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0
0,0,0,0,0,1,0,0,3,org.apache.commons.math3.ode.nonstiff.LutherStepInterpolator,0,0,0,0,38,1,1,0,38,0,0,8,0,1,0,2,0,0,0,1,0,1,0,1,2,2,2,1,0,2,0,0,0,0,4,0,0,0,0,0,1,0,0
0,0,1,0,0,0,0,0,0,org.apache.commons.math3.ode.sampling.StepInterpolator,0,0,0,0,3,0,1,0,0,0,0,5,0,12,0,2,0,0,3,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,5,0,5,0,1,0,1,0,0
0,0,1,0,0,0,0,0,1,org.apache.commons.math3.optim.SimpleVectorValueChecker,0,0,0,0,8,0,1,0,13,0,0,6,0,10,0,2,0,4,1,0,0,1,0,1,2,0,4,6,0,1,0,0,0,0,7,1,0,0,1,0,0,0,0
0,0,1,0,0,0,0,0,1,org.apache.commons.math3.stat.clustering.EuclideanDoublePoint,0,0,0,0,2,0,0,0,3,0,0,6,0,1,1,4,1,1,0,1,0,2,0,1,2,0,8,7,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,org.apache.commons.math3.geometry.partitioning.Side,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,2,org.apache.commons.math3.distribution.AbstractIntegerDistribution,0,0,5,1,11,2,0,0,6,0,0,13,0,16,1,9,0,9,0,1,0,6,0,1,2,5,7,10,0,1,0,0,0,0,10,4,3,0,0,0,1,0,1
0,0,2,0,0,0,0,0,3,org.apache.commons.math3.ml.neuralnet.Neuron,0,0,0,0,0,1,0,0,8,0,0,4,0,11,2,5,0,2,0,5,0,10,0,1,12,0,5,10,0,3,0,0,0,0,10,3,0,0,0,0,1,0,0
2,0,6,0,0,20,0,0,0,org.apache.commons.math3.ode.events.FilterType,0,0,4,0,3,26,0,0,4,0,0,11,0,41,0,1,0,0,0,0,0,4,1,1,0,6,1,46,0,0,0,0,4,0,9,4,0,0,2,0,0,0,0
0,0,0,0,0,0,0,0,0,org.apache.commons.math3.transform.TransformType,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2,org.apache.commons.math3.stat.descriptive.moment.SecondMoment,0,0,0,0,3,0,1,0,1,0,0,2,0,6,1,3,0,0,0,1,0,3,2,1,1,1,8,2,0,2,0,0,0,1,5,0,2,0,0,0,3,0,0
0,0,0,0,0,0,0,0,1,org.apache.commons.math3.geometry.euclidean.threed.Segment,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,3,0,5,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,org.apache.commons.math3.analysis.interpolation.UnivariateInterpolator,0,0,0,1,1,0,0,0,0,0,0,5,0,2,0,3,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,org.apache.commons.math3.analysis.differentiation.UnivariateVectorFunctionDifferentiator,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,org.apache.commons.math3.analysis.function.Min,0,0,0,0,2,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
0,0,2,0,0,0,1,0,2,org.apache.commons.math3.optim.nonlinear.vector.jacobian.GaussNewtonOptimizer,0,0,1,0,4,0,1,0,18,0,0,12,0,6,0,14,0,2,0,0,0,11,1,3,2,0,4,1,0,0,0,0,0,0,4,5,0,0,0,1,1,0,0
0,0,0,0,0,0,0,0,1,org.apache.commons.math3.ml.neuralnet.sofm.util.ExponentialDecayFunction,0,0,0,0,4,0,0,0,2,0,0,3,0,8,0,3,0,0,0,1,0,4,0,1,2,0,3,1,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,org.apache.commons.math3.linear.RealMatrix,0,0,0,2,19,0,1,0,0,0,0,4,0,62,0,7,0,38,1,0,0,5,0,1,0,0,1,0,0,0,0,0,0,0,14,0,38,0,0,0,12,0,0
0,0,2,0,0,1,0,0,1,org.apache.commons.math3.distribution.HypergeometricDistribution,0,0,0,0,22,5,1,0,9,0,0,9,0,17,0,7,0,22,0,1,0,8,0,1,10,1,15,17,0,1,0,0,0,0,11,5,2,0,0,0,0,0,1
1,0,3,0,0,0,0,0,1,org.apache.ivy.plugins.repository.AbstractRepository,0,0,0,0,0,0,0,0,0,0,0,3,0,3,1,5,0,1,0,0,0,3,0,1,3,10,10,5,0,0,0,0,0,0,3,1,2,0,0,0,14,0,0
0,0,0,0,0,0,0,0,1,org.apache.ivy.util.DefaultMessageLogger,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,4,0,0,0,0,0,1,1,0,7,1,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0
0,0,2,0,0,0,0,0,1,org.apache.ivy.plugins.resolver.CacheResolver,0,0,0,0,0,6,1,0,1,0,0,7,0,8,0,23,1,0,0,0,0,3,1,1,1,0,13,14,0,0,0,0,0,0,4,0,2,0,0,0,3,0,0
0,0,2,0,0,0,0,0,0,org.apache.ivy.plugins.matcher.Matcher,0,0,0,0,0,0,0,2,0,0,0,3,0,4,0,0,0,0,2,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0
0,0,0,0,0,0,0,0,1,org.apache.ivy.osgi.util.ZipUtil,0,0,0,0,0,1,0,0,7,0,0,3,0,2,0,6,0,0,0,0,0,4,0,1,1,0,2,0,0,2,0,0,0,0,3,0,2,0,0,0,2,0,0
0,0,4,0,0,0,0,0,1,org.apache.ivy.osgi.obr.xml.Requirement,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,4,0,8,4,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0
0,0,4,0,0,0,0,0,0,org.apache.ivy.core.module.descriptor.ModuleDescriptor,0,0,1,0,0,0,1,0,2,0,0,6,0,9,0,16,0,0,1,1,0,0,3,1,0,0,5,1,0,2,0,0,0,0,28,0,1,0,5,0,3,0,0
0,0,3,0,0,0,1,0,1,org.apache.ivy.ant.AntBuildTrigger,0,0,0,0,0,2,1,0,0,0,0,7,0,7,1,15,0,0,0,0,0,3,1,1,8,0,10,6,0,0,0,0,0,0,3,1,0,0,0,1,6,0,1
0,0,5,0,0,0,0,0,1,org.apache.ivy.plugins.resolver.DualResolver,0,0,1,0,0,10,1,0,3,0,0,3,0,15,0,15,0,0,0,0,0,6,2,1,3,0,24,15,0,2,0,0,0,0,5,4,5,0,0,0,12,0,0
0,0,8,0,0,0,0,0,1,org.apache.ivy.core.install.InstallOptions,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,1,7,0,15,14,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2,org.apache.ivy.core.sort.CollectionOfModulesToSort,0,0,0,0,0,1,0,0,4,0,0,4,0,4,1,11,0,1,0,0,0,4,0,1,5,0,4,5,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0
0,0,5,0,0,0,3,0,1,org.apache.ivy.plugins.repository.vfs.VfsResource,0,0,0,0,0,0,0,0,0,0,0,7,0,6,1,12,0,0,1,4,0,2,0,1,9,0,14,14,0,1,0,0,0,0,4,1,1,6,0,3,1,0,0
0,0,3,0,0,1,3,0,1,org.apache.ivy.core.publish.PublishEngine,0,0,2,1,0,5,0,0,0,2,0,15,0,23,0,33,0,0,0,1,0,17,7,1,3,0,4,3,0,0,0,0,0,0,7,8,3,0,1,5,1,0,0
0,0,6,0,0,0,0,0,3,org.apache.ivy.plugins.version.VersionRangeMatcher,0,0,1,0,0,2,1,0,28,0,0,3,0,12,1,6,0,5,0,1,0,7,0,1,33,0,14,16,0,27,0,0,0,0,3,4,0,0,0,0,2,0,0
0,0,5,0,0,2,2,0,5,org.apache.ivy.Ivy,0,0,4,2,0,1,0,2,4,35,0,9,0,29,0,52,1,2,1,0,0,20,3,1,19,0,78,47,0,12,0,0,1,3,22,4,17,0,0,37,28,0,0
0,0,1,0,0,0,0,0,1,org.apache.ivy.osgi.core.ManifestHeaderElement,0,0,0,0,0,0,0,0,0,0,0,7,0,8,0,6,1,0,0,0,0,3,0,1,3,0,9,12,0,0,0,0,0,0,3,0,0,0,0,0,3,0,1
0,0,1,0,0,0,0,0,0,org.apache.ivy.core.retrieve.RetrieveEngineSettings,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
0,0,2,0,0,7,0,0,3,org.apache.ivy.plugins.repository.TransferEvent,0,0,0,0,0,2,1,0,21,0,0,3,0,11,0,2,0,19,0,8,0,3,0,1,13,6,28,18,0,14,0,0,2,0,5,2,1,0,0,0,9,0,0
0,0,8,0,0,0,1,0,1,org.apache.ivy.ant.IvyInstall,0,0,0,0,0,3,1,0,0,0,0,6,0,10,0,10,0,0,0,0,0,8,6,1,13,0,29,13,0,0,0,0,0,0,3,7,1,0,0,1,15,0,1
0,0,0,0,0,0,0,0,1,org.apache.ivy.plugins.conflict.NoConflictManager,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
0,0,4,0,0,0,3,0,3,org.apache.ivy.ant.IvyMakePom,0,0,0,0,0,0,1,0,0,0,0,7,0,5,0,17,0,0,0,0,0,12,0,1,23,0,42,23,0,0,0,0,0,0,3,5,2,0,0,1,19,0,0
0,0,1,0,0,0,0,0,1,org.apache.ivy.util.filter.OrFilter,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,2,0,5,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
0,0,0,0,0,0,10,0,1,org.apache.ivy.plugins.resolver.util.ResolverHelper,0,0,0,1,0,9,0,0,1,0,0,8,0,26,0,15,0,8,0,0,0,12,0,1,2,0,7,25,0,7,0,0,0,0,3,0,0,0,0,9,0,0,5
0,0,1,0,0,0,0,0,1,org.apache.ivy.util.Credentials,0,0,0,0,0,1,0,0,0,0,0,5,0,4,0,0,1,1,0,0,0,1,1,1,5,0,11,14,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0
0,0,2,0,0,0,0,0,1,org.apache.ivy.plugins.resolver.packager.BuiltFileResource,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,7,0,0,0,2,0,2,0,1,1,0,13,9,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0
0,0,0,0,0,0,4,0,1,org.apache.ivy.osgi.updatesite.UpdateSiteResolver,0,0,0,0,0,7,1,0,1,0,0,2,0,14,0,16,0,1,0,0,0,9,0,1,4,1,8,0,0,0,0,0,0,0,3,7,0,0,0,1,8,0,1
0,0,5,0,0,0,8,0,7,org.apache.ivy.util.Configurator,0,0,2,0,0,17,0,0,1,0,0,19,0,58,0,13,9,1,0,0,0,57,2,1,36,0,69,51,0,7,0,0,0,0,4,21,2,0,0,6,29,0,0
0,0,0,0,0,0,0,0,2,org.apache.ivy.util.DateUtil,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,3,0,0,0,0,0,2,0,1,1,0,4,2,0,3,0,0,0,0,3,0,1,0,0,0,0,0,0
0,0,4,0,0,10,0,0,4,org.apache.ivy.core.resolve.IvyNodeEviction,0,0,0,0,0,4,0,0,3,0,0,24,0,30,0,9,1,2,0,0,0,28,8,1,15,0,34,34,0,2,0,0,0,0,8,3,0,0,0,0,5,0,0
1,0,2,0,0,0,0,0,1,org.apache.ivy.plugins.lock.AbstractLockStrategy,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,2,2,5,3,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,1,org.apache.ivy.core.resolve.RestartResolveProcess,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
0,0,1,0,0,7,0,2,2,org.apache.ivy.osgi.filter.OSGiFilterParser,0,0,0,3,0,3,0,0,1,0,0,2,0,10,0,2,0,2,0,0,0,11,0,1,16,0,2,15,0,2,0,0,3,0,3,5,9,0,0,0,3,0,3
0,0,0,0,0,0,0,0,1,org.apache.ivy.osgi.updatesite.UpdateSiteDescriptor,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0
0,0,1,0,0,0,1,0,1,org.apache.ivy.plugins.resolver.util.FileURLLister,0,0,0,0,0,1,0,0,0,0,0,3,0,1,1,8,0,0,0,0,0,5,1,1,1,0,6,4,0,0,0,0,0,0,3,0,1,0,0,2,0,0,0
0,0,7,0,0,0,0,0,2,org.apache.ivy.core.cache.ModuleDescriptorMemoryCache,0,0,0,0,0,2,0,0,5,0,0,3,0,7,0,8,0,1,0,0,0,3,0,1,6,0,3,7,0,1,0,0,0,0,3,0,2,0,0,0,1,0,0
0,0,1,0,0,0,0,0,1,org.apache.ivy.plugins.lock.NoLockStrategy,0,0,0,0,0,0,1,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,4,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,1,org.apache.ivy.core.pack.Pack200Packing,0,0,0,0,0,1,1,0,1,0,0,2,0,4,0,3,0,0,0,0,0,0,0,1,1,0,4,3,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,org.apache.ivy.util.filter.Filter,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
